price,sqft_living,yr_built
475000,1930,1983
362950,2140,1960
452000,1110,1966
315000,1970,1964
330950,1630,2003
535000,2520,1978
479000,2270,1940
340000,1212,2004
312000,1890,1966
305000,1370,1993
270000,1770,1996
529999,1710,2003
587100,1190,1946
459800,1690,1984
451000,1680,1966
2475000,4340,1993
525000,2040,1983
250000,1110,1951
475000,2040,1908
235000,1920,1962
230000,1330,1967
581000,1630,1921
415000,1520,1956
522500,1520,1956
383000,1340,1967
315000,2500,1958
591000,1460,1902
750000,3140,1979
430000,2150,1956
712000,3140,1995
510000,2310,1981
480000,710,1950
538000,1460,1906
464000,730,1929
476000,1440,2001
349500,1130,1947
270000,1810,1981
740000,2710,1978
395000,2740,1990
498000,1690,2004
339900,1470,1999
539000,2830,2006
400000,1410,1983
225000,2170,1967
330000,1340,1907
1387800,2480,1950
490000,1990,1986
260000,2240,1967
469900,2990,1991
493000,2120,1925
740000,2920,1998
148900,1700,1967
475000,1620,1981
415000,760,1944
229500,1230,1967
1355000,4960,2001
385000,2030,1969
230000,1830,1965
425000,970,1926
189900,1000,1914
238000,750,1943
968060,2620,1950
921000,2220,1954
380000,3000,1958
285000,1060,1935
449000,1980,1998
625000,1600,1946
318989,2000,1978
445000,1310,2002
750000,1120,1952
959000,3320,1979
330000,2370,1990
425000,830,2005
280000,940,1948
476500,2250,1998
556000,2020,1998
1862000,5240,2006
637000,4083,2005
405000,1450,1969
397000,1170,1944
895990,3555,2014
259000,1610,1933
420000,960,1955
518000,1680,2008
425000,1380,1942
182500,1040,1973
549900,1380,1929
445000,1850,1980
452000,1740,1946
715000,1920,1951
559000,2010,1989
3300000,8020,2001
250000,1860,1977
1230000,4390,2008
276500,2380,1960
440000,2880,1987
543200,2820,1940
250000,750,1918
625000,1750,1977
530100,1540,1926
549900,1140,2014
430000,1560,1962
835000,2960,2009
409500,2140,1968
329000,1600,1947
940000,2080,1912
539950,1560,1910
579950,2880,1984
881000,2510,1925
362500,960,1916
243950,1120,1961
658000,3310,2008
218250,1080,1968
655000,2860,1999
255000,1490,1990
215000,1210,1918
1265000,2240,1941
2920000,4575,1926
424305,1600,1910
494000,2090,1925
560000,2260,2003
130000,1200,1908
468000,2480,1927
480000,2240,1952
475000,1550,1926
285000,2130,1967
765000,2870,1964
208000,1160,1924
372000,2430,2001
470000,900,1947
451000,2830,1967
442200,1620,1974
330000,2510,1991
335000,1790,1949
280000,1640,1995
625000,2240,1950
345000,1870,2003
255950,1500,1964
570000,1490,1918
685000,2230,1960
273148,1710,1974
246500,1620,1989
349950,2250,1983
545000,1700,1926
403000,1502,2005
299950,1900,2003
792000,3320,1990
418000,1980,1929
332500,1670,1944
337000,2235,1975
212000,1070,1949
542000,1800,1979
622500,2980,2000
260000,1670,1985
525000,2620,1977
975000,5470,1976
1140000,3080,1941
500000,940,1964
554000,1870,1961
343000,2070,2004
515000,950,2009
492000,1290,1922
655000,2570,1984
290000,1600,2000
952500,2550,1910
235000,1010,1941
323000,1720,1955
1050000,2200,2008
265000,384,2003
200000,1400,1941
419995,1830,1968
1500000,3110,1980
455000,1600,1987
660000,3600,1996
319000,1390,1968
390000,2092,1981
718500,1200,1952
474000,1090,1926
615750,2140,1945
551000,2010,1994
230000,1500,1984
790000,3500,2004
1230000,2660,2007
325000,1440,1995
705000,2780,2001
259000,1580,1979
306000,1250,1959
315000,970,1928
392500,1100,1952
1065000,3240,1968
350500,1290,1999
825000,3810,1938
235000,1500,1944
650000,2660,1976
675000,2400,1964
265000,1860,1955
822500,1450,1924
705000,2260,1956
2630000,5540,1909
685000,1300,1943
630000,1610,1946
1250000,3820,1990
359000,1820,1976
784500,5820,1993
850000,2470,1961
410000,3040,2005
252000,1120,1966
618000,1880,1955
265000,1070,1947
465000,1560,1969
240000,870,1947
217000,1000,1959
415000,2520,1909
274000,1700,1980
420000,2150,2003
1062500,1590,1925
1415000,4670,1989
618500,1800,1942
295000,1670,1956
400000,1010,1980
595000,2550,2002
1728000,3700,1976
261000,1350,1987
780000,1660,1929
589000,1390,1947
230000,1720,1981
690000,2980,2006
524000,2190,1981
380000,1230,2011
357500,1000,1945
330000,2500,1994
635000,2240,1920
934000,2820,1918
358500,1400,2005
401000,1470,1955
270000,1820,1992
705000,2060,1954
325000,1670,1988
384950,1540,1909
310000,1210,1953
829950,3430,1992
353000,2550,2002
170500,1060,1981
885250,3670,1999
2700000,4420,2001
245000,1550,1957
469000,1190,2008
455000,1300,1927
305000,2430,2002
840000,4290,1982
905000,3500,1996
219200,1680,1968
455000,1250,1965
195000,1020,1940
799000,1510,1902
285000,910,1948
300000,1320,1979
83000,900,1918
220000,890,1928
174500,1240,1986
695000,2960,1987
255000,1020,1959
539000,2590,1973
552700,1100,1925
571500,1300,1952
263700,1200,1950
3300000,7710,1904
186950,1390,1986
520000,1430,1985
358000,1250,1969
210000,840,1948
3650000,5020,2007
543000,2060,1983
330000,2000,1960
529000,1530,1907
295000,700,1907
365000,950,1962
473000,1380,2005
403500,1830,1960
544000,1790,1910
621000,1340,1927
672600,1520,1908
689800,1370,1950
613000,1470,1918
808000,2500,1987
301000,1060,1956
340000,1210,1987
206000,920,1963
550000,1340,1960
325000,960,1912
475000,1630,1986
432100,1840,1976
359000,3085,1959
490000,920,1926
648360,2260,1947
340000,1730,1918
545000,1610,1955
115000,550,1952
705640,2400,1968
300000,1960,2003
1650000,3190,1949
1137500,3160,1999
280000,1550,1944
245000,1930,1981
564000,1170,1925
849000,2520,1954
698000,1220,1964
319000,960,1971
1450000,4110,2000
695000,3310,1992
680000,2220,1951
287500,2250,1985
465000,1510,2001
335000,1350,1981
602000,2420,1981
482000,2950,2003
220000,1260,1918
206000,1700,1978
1100000,3320,1954
491150,1470,2003
390000,2500,1975
393000,2641,1998
635000,2260,1992
490000,1160,1937
770000,3680,1930
665000,1615,1906
287000,1250,1965
410000,1230,1924
562000,2510,1925
475000,1540,1983
387500,1860,2001
580000,2700,1962
930000,3290,2000
625000,2700,1948
325000,1570,1999
235000,1950,1960
450000,1380,1931
745000,2410,1909
223000,1200,1961
630000,1770,1937
413450,1540,2008
720000,2860,2005
339000,1740,1973
1115500,2830,1919
839000,4280,1996
2950000,3890,1923
568000,2340,1966
269000,1410,1994
382000,1350,1974
574000,1100,2009
405000,2070,2002
572000,2360,1987
675000,2760,1976
165000,1220,1944
260000,1220,1944
196000,1220,1953
515000,3020,2003
810000,3470,1979
365650,2380,1977
651000,2260,2002
240000,720,1943
299000,1730,2004
768000,2660,1988
397380,1030,1924
476000,2890,1945
315000,890,1957
240000,1410,1980
325000,810,1941
160000,1370,1990
435000,2260,2007
427500,1430,1967
450000,2510,1984
688000,1760,1928
285000,1430,1947
530000,1510,2006
195000,1320,1928
250200,1180,1959
1100000,1560,1977
732500,2470,1988
194250,2190,1987
526000,1610,1966
520000,2700,1958
526000,1530,1958
1135250,7320,1992
202000,920,1950
645500,2990,2000
570000,720,1905
325000,1750,1936
725000,2410,2007
192000,1240,1987
560000,1010,1960
283450,2770,1979
863000,2800,1924
815000,1400,1986
245000,1020,1942
1315000,2860,1953
1156000,4270,1994
480000,2270,1999
600000,2560,2001
329950,900,1956
299500,2010,1986
460000,1690,1941
515000,2310,2000
405000,1520,2004
483000,1220,1927
377000,2170,1992
568000,2790,1956
355000,1760,1926
640000,2100,1911
270000,1430,1947
559950,2450,2005
515000,1820,1969
352000,1850,1954
595888,1870,1958
588000,2580,1977
1050000,3680,1959
260000,1750,1983
1600000,3890,2005
380000,1000,1952
802000,2210,2003
1325000,2850,1905
710000,2460,1907
600000,2630,2004
707900,1750,1929
179950,1100,1982
683000,2620,1990
222400,1200,1995
517000,1920,1912
410000,1690,1985
480000,1680,1952
430000,3440,1974
439950,2190,1979
797500,3270,1998
379000,1280,1920
575000,1310,1918
247500,1660,1962
385000,2700,1984
423000,1940,1941
550000,1520,1953
415000,1620,1927
693000,2090,1952
543000,1070,1910
465000,2000,1953
280000,1020,2004
1388000,2400,1992
665000,2480,1972
237950,1310,1960
440000,2420,1962
618000,1890,1928
572000,1860,1920
725000,2500,1940
454000,1970,1970
535000,1660,1920
249000,1850,1979
395000,1970,1961
690000,1890,1954
526500,1310,1928
325000,1870,1956
495000,1520,1948
825000,3070,2011
383000,1400,1910
320000,1960,1954
475000,2680,1989
275000,2030,1993
1150000,2320,1937
455000,1760,1959
262000,1870,1962
390000,1280,1950
300000,1730,1985
746300,2060,1964
267000,1030,1952
525000,1720,1972
570000,1210,1977
360000,2620,1964
1052000,1860,1947
699950,2510,2003
375000,2040,1973
625000,2410,1924
464050,780,1928
470000,2210,1976
330000,1590,1967
537000,2230,1967
250000,1560,1976
835000,2950,1986
770000,1480,1912
650000,2850,1910
335000,2390,1953
350000,1740,1965
415000,2060,1978
788000,2680,1977
640000,3150,1915
388000,2440,1993
360000,2230,1969
692500,2230,1969
425000,1600,1946
645000,1600,1946
340000,1580,1948
713000,2840,1984
430000,2550,1994
280000,1700,1974
215000,1470,1986
306000,1680,1984
299900,1110,1979
534000,2120,1959
1160000,2380,1939
1165000,2670,1942
199990,890,1935
946000,3140,1989
295000,1260,1947
475000,920,1909
750000,2990,1994
1225000,3120,1974
183500,1010,1975
450000,1010,1924
180000,1020,1961
707000,3540,1926
230000,900,1939
192500,1100,1966
309000,1990,2005
759000,1980,1949
1115000,4040,2002
462000,1250,1966
229000,1820,1920
399950,1140,1999
325000,1730,1943
512000,1170,2007
410000,2910,2006
210000,970,1956
325000,2130,1975
685000,2520,1979
488000,1360,1944
247500,1620,1998
489000,2120,1940
725000,2700,1953
199950,1370,1958
670000,2520,1973
275000,1540,1967
1000000,2610,1924
255000,1490,1984
465000,2760,1960
259000,1260,2012
695000,2630,2008
505000,1800,1976
631500,1130,1927
630500,1180,1926
999000,2800,1992
740000,1830,1910
650000,2220,1931
554000,1870,2004
400000,2580,1946
529941,1660,1961
310000,1330,1903
389000,1330,1903
731781,2630,2006
502501,1100,1946
443000,1810,1968
607000,2060,1921
2147500,4660,1909
585000,2370,1975
1027000,2430,1989
315000,1880,1993
180000,1150,1958
322500,1350,1989
568500,2180,1981
813000,3370,1948
1085000,3650,1976
424000,2100,1965
235000,670,1903
740000,2420,1907
415000,760,1900
432000,2200,1982
1268890,4410,1990
676500,1300,1961
419000,720,1943
650000,2180,1998
239000,1130,1954
900000,2230,1935
330000,2100,1981
510000,2060,1982
465000,3060,2012
1700000,2810,1974
490000,2550,1989
2680000,4290,1985
1000000,3040,2005
469950,2530,1997
536000,1300,1925
244950,1790,1966
575000,1530,1928
361000,2380,1984
650000,2400,1957
230005,1030,1951
293000,3250,1973
445000,1970,2010
280000,1940,1954
520000,1850,1985
780000,3900,1991
625000,3160,1978
239950,1440,1986
335000,2040,1957
612000,2120,1989
200000,830,1954
345000,3140,1985
520000,2410,1974
855000,2190,1918
567500,2190,1950
208000,1210,1967
452000,1880,1922
555000,2410,1988
519000,2620,1979
474950,1850,2013
419000,1760,1990
390000,860,1909
539000,2620,1961
569000,2400,1956
611000,1850,1922
760000,4040,2004
732000,1940,1954
1675000,3490,1939
919950,3170,2014
400000,2530,1978
785000,3230,1993
835000,2120,1964
640500,1640,1939
310000,2130,1988
355000,1440,1969
685000,1940,1960
202500,1120,1943
540000,2400,1998
295000,1810,1999
518000,1270,1927
250000,1350,2005
330000,1550,1972
481000,1620,1924
898000,2650,1977
570000,2510,1969
475000,2040,1997
265000,1660,1988
380000,1980,1984
790000,2690,1987
620000,2910,1985
709050,2720,1997
296500,1280,1948
475000,2160,1982
440000,1760,1976
405000,800,1942
269500,930,1943
520000,2040,1961
229500,1180,1948
335000,2000,1961
680000,3310,1998
1389000,3130,2008
740000,2300,1961
270000,2140,1962
510000,2210,1911
300000,970,1949
1298890,2690,1956
675000,1890,1940
925850,3140,1991
255500,1440,1965
450000,2910,1989
280000,1310,1968
245000,2140,1963
344950,1090,1972
381000,1330,1969
1945000,4690,2001
1500000,1910,1955
232603,1750,1976
220000,1760,1925
600000,1810,1977
239000,1360,1994
400000,1730,1961
2180000,4710,1931
350000,1010,1953
562000,2400,1983
380000,1540,1968
511200,1480,1927
680000,2520,2004
350000,1210,2002
410000,2670,1980
1050000,3030,1988
391265,1440,2002
1410000,3250,1979
575000,1750,1956
316000,2120,1974
165000,1050,1919
850000,1950,1911
210000,1020,1900
325000,1820,1975
682000,2390,1989
430000,1400,1987
325500,1540,1959
385000,2370,1954
435000,670,1905
550000,2420,1945
400000,1000,1930
503000,2100,1978
676000,2800,2003
180000,940,1959
234000,1640,1910
734200,2760,1928
920000,3660,2003
1920000,3070,1950
224000,1100,1969
1400000,3130,1947
185000,1320,1961
554600,1470,1900
268000,1480,1980
675000,2260,1976
620000,2210,1967
396450,1540,1967
565000,1910,1955
410000,1760,1966
1190000,2240,1914
716125,2110,1984
225000,1396,1940
640000,3040,1986
374000,1140,1920
415000,1780,1950
592500,3370,1993
365000,1484,2003
600000,2230,1981
465000,2820,1989
254999,1580,1976
279000,2040,1994
460000,2720,2001
507000,1490,2005
291000,1560,1964
350000,830,2006
90000,980,1969
329000,1980,1977
909000,3680,1986
187000,860,1953
580000,1850,1909
345000,1620,2001
497000,2240,1995
345000,1010,1904
313500,1610,1974
910000,2720,1990
399950,2080,1959
268000,1930,1967
559000,2250,1954
309000,1980,1963
410000,1960,2006
259000,1320,1957
950000,2940,1909
320000,1460,1955
1150000,2330,1951
394250,2620,1982
315000,700,1910
480000,1140,1943
556000,2750,1994
450000,2480,2002
420000,1130,1946
890000,2770,1969
295000,1710,1975
410000,2150,1976
308900,2250,1994
1161000,2960,1949
665000,2300,2006
577000,1740,1953
959000,2830,2014
471000,1240,1924
560000,2180,1990
955000,2510,1972
1240000,6630,2004
579000,2300,1961
335000,3220,1978
485000,2270,2004
552000,1840,1978
950000,3820,2003
203700,1660,1983
412000,3360,1990
237500,1350,1986
866800,2970,2001
425000,1000,1946
200000,1190,1995
280000,1670,1957
140000,1200,1966
370000,2250,1973
550000,1040,1909
1411600,3180,1985
1505000,3180,1985
510000,2040,1961
351000,1160,1960
210000,880,1942
449999,2290,1938
137000,950,1954
270000,1010,1974
540000,3100,1981
565000,2560,2012
940000,2430,1980
385000,830,1928
400000,2090,2001
365000,2030,1998
353250,1060,1979
455000,1090,1942
475000,3400,1991
571500,1920,1939
441000,1150,1915
810000,3970,1970
550000,1880,1987
736000,1500,1933
375000,2190,1989
717500,2530,1995
581000,1930,1951
629000,1510,1909
3800000,5510,1997
225000,1100,1969
315000,1730,1993
425000,1480,2005
346500,1150,1932
550000,1950,1965
565000,2380,1977
1001000,3100,1939
400000,2010,1922
724950,2270,1909
623000,2050,1973
295000,650,1950
700000,2780,2006
482000,1300,2000
770000,2730,1995
310000,3140,1960
720000,2410,1965
355000,1180,1928
512000,2600,2005
303000,1400,1999
299000,2220,1968
285000,1660,2003
680000,2330,1968
285000,1440,1954
707000,2920,1977
690000,1760,1942
872000,2860,1983
290000,2090,1967
425000,1910,1981
925000,3280,1979
340500,1770,1957
365000,920,1910
725000,1690,1959
811000,2470,1977
299000,1040,1969
287500,1220,1953
879950,3500,1938
135900,760,1950
1225000,3070,1976
522500,2100,1947
399500,1660,1947
450000,1430,1917
218000,1620,1962
289999,1490,1995
540000,1170,1903
324950,1240,1976
718500,2910,1900
495000,2660,1964
260000,2220,1977
430000,1920,1954
402500,2780,2009
1415000,3110,1931
275000,1820,1987
250000,1765,1996
665000,1800,1966
425000,2650,1967
760000,1410,1925
447000,1650,2003
205000,1180,1967
191000,800,1959
350000,1430,1983
789888,3300,2001
443000,1220,1948
695000,3530,2000
560000,1380,1906
550000,1410,1923
850000,3360,2004
352750,2270,1977
550000,2890,2001
774900,1750,1903
250000,1010,1944
962800,3780,1997
299500,1880,1968
250000,800,1943
745000,4720,1975
279475,1060,1968
450000,2530,1987
307700,1980,1962
665000,1650,1953
375000,1890,1999
420000,3360,1990
148000,630,1930
707000,1980,1919
399000,990,1924
570000,3420,1989
853000,3440,1988
400000,1300,1943
615000,2040,1919
463000,1250,1955
600000,1960,1958
429000,2720,1970
980000,3250,1944
359500,3190,2003
715000,2570,1998
240000,1420,1980
455000,2120,1968
610000,2080,2000
675000,2740,2004
283500,1250,1985
235000,2150,1917
827000,3230,1977
353000,860,1949
747500,2810,1993
341000,1040,1914
182000,1160,1950
250000,1470,2003
655000,2350,1994
405000,1660,1961
390000,2020,1975
275400,890,1947
791000,2430,1989
424500,1460,1979
430000,980,1950
865000,2580,1992
163000,1250,1962
920000,3140,1961
1028950,2680,1910
325000,1810,1983
315000,2090,1998
227000,1120,1971
179000,1790,1900
276000,870,2004
335000,3160,1968
430000,2350,1981
266490,1810,2004
655000,3160,1962
635500,1660,1939
235000,2500,1979
885000,2880,1986
352500,1470,1953
450000,1460,1983
3635000,5490,2005
1050000,2480,1967
476000,1140,1999
375000,1830,1990
600600,3110,2014
567000,2630,1948
650000,2390,1979
190000,1750,1943
858000,4370,1978
435500,1020,1937
685000,2500,1979
252000,1540,1984
512500,2200,1975
423800,1940,1965
460000,1453,1986
434000,1830,1991
244000,2000,1948
348125,1400,1953
585000,2400,1982
230000,1390,1960
450000,1680,1967
393000,1820,1970
517000,1140,1925
400000,1060,1969
890000,3050,1991
205950,970,1970
209000,1320,1912
430000,1890,1947
534000,2040,1926
735000,2370,1916
873000,2720,1997
475000,1970,1983
325000,2180,1961
500000,2990,1994
279000,2180,1987
350000,1440,1988
660000,3180,1978
324950,1643,1954
500000,1530,1955
187300,1310,1950
345600,2800,1903
400000,1510,1959
935000,2700,2009
374000,2220,1963
328000,1440,1977
257500,1300,1981
1003000,2230,1906
216500,1390,1980
1185000,2760,1978
360000,3200,2007
699999,1240,1968
535000,1960,1978
464950,2190,1994
925000,3540,1996
930000,2640,1912
727500,2660,1910
325000,1670,1976
695000,3080,1984
585000,2890,1973
319000,1800,1963
265000,2000,1960
359000,1940,1953
390000,1940,1953
374500,960,1969
661000,1750,1964
900000,2320,1907
600000,2380,1957
2000000,6490,1991
512500,1620,1916
229500,1770,1968
589000,2320,2003
539950,1330,2014
640000,3420,2002
218250,1270,1967
675000,2550,1997
338000,1860,1980
231750,1020,1981
199900,720,1930
1059000,4460,2001
263000,1830,1979
279950,1520,1990
395000,1080,1920
252500,1900,1991
1150000,5300,1989
205000,1370,1969
654000,2960,1965
200000,960,1933
700000,2190,2004
2720000,3990,1989
306000,1200,1956
270000,1780,2010
340000,2630,1988
450000,2300,1955
580000,3210,1975
435000,2290,1959
690000,2780,2003
720000,2650,1988
403000,1840,1980
440000,1560,1972
178500,1200,1961
270000,1900,1968
129888,710,1943
260000,1360,1987
339950,2990,1990
250000,1640,1975
680000,3650,2011
660000,2920,1913
1225000,3680,1999
550000,1830,1959
675000,2570,1987
981000,2730,1984
168000,1150,1913
1000000,4260,1996
320000,1260,1970
959000,4440,1959
372000,2300,1959
391500,1920,1993
390000,1080,1944
302000,890,1947
495000,1650,2012
504500,1820,1998
555000,2320,1918
1550000,3260,1937
550000,1730,1947
1800000,3320,1905
655000,1660,1908
685000,3290,1992
721000,2280,1954
1518630,3650,1907
365000,1620,1980
458000,2020,1957
280000,1150,1959
628000,1940,1911
781500,3440,2001
295000,2000,1968
435000,750,1947
300000,1420,1979
208500,880,1906
930000,2680,2006
316000,860,1906
249900,1310,1990
675000,1780,1989
447000,1440,1985
675000,1510,1905
546000,2100,2008
310000,1310,2003
190000,1280,1961
650000,1320,1951
585000,1740,1995
1430800,2910,2003
565000,2500,1983
174900,1100,1926
360000,1381,2007
234000,960,1953
575000,3840,1961
315000,2200,2004
225000,1250,1967
370000,2380,1961
606000,1500,1947
272500,1410,1983
475000,1680,1992
270000,1500,1968
624000,2710,1961
355000,1730,1954
345000,960,1972
342000,2380,1993
316000,1120,1917
539950,2960,1990
221347,1580,1944
330000,1870,2000
279000,1810,1977
850000,2550,1900
746000,1910,1952
478000,1200,1924
820000,2420,1905
2160000,3080,1996
820000,3850,2000
887000,3000,1942
159000,1360,1953
824000,3670,1964
812000,2270,2014
242000,1750,1975
625000,3550,2007
399888,2370,1948
289000,1670,1990
400000,1860,2002
1550000,4460,1992
345000,1080,1940
874950,1080,1940
875000,2280,1917
628990,2540,1996
535000,2560,1944
770126,2390,1979
710000,2870,1968
465000,1510,1925
359000,2200,1952
151000,720,1949
820000,2970,1994
160000,960,1970
535000,1420,1945
365000,1800,1975
708000,3090,2005
215000,1200,1967
1950000,4065,1987
390000,2570,1958
570000,1530,1937
383000,1500,1977
370000,2490,2005
454000,3040,2000
1400000,4140,1973
371000,1690,1977
530000,1430,1959
608000,2490,1983
450000,1350,1954
780000,3140,1994
290000,2340,1978
225000,1610,1978
805000,3320,1991
660000,2390,1991
299000,1180,1962
530000,1260,2007
680000,1800,1970
199900,1790,1944
224000,1760,1963
244000,1540,1980
485000,1260,1918
330000,2240,1994
509000,1630,1915
440000,2350,1989
244000,1350,1998
399700,1320,1930
519000,1950,1910
211000,2100,1959
950000,3480,1941
410000,1830,1999
750000,2640,1949
133400,900,1978
240000,1553,1900
539000,1710,2005
688000,3400,1998
465000,1270,1950
936000,2960,1952
620000,3040,2003
429950,1430,1962
296475,1520,2004
330000,1820,1962
445000,1800,1979
846000,2720,2014
725000,1980,1960
369000,2550,1989
625000,2210,1958
535000,2120,2003
229950,1570,1911
229999,1310,1974
850000,3150,1911
589900,3870,2001
513000,1840,1914
401000,1120,1941
260000,1440,2006
525000,2300,1950
470000,2070,1977
205000,1420,1962
620000,2010,1979
229000,1200,1979
445000,1150,1940
215000,1240,1967
504975,1900,2005
495000,2350,1980
205000,1120,1976
152275,1020,1937
586000,1930,1968
779950,2680,2002
557000,2660,1983
610000,2200,1958
405000,1010,1953
320000,2310,1980
356000,920,1970
794500,3030,1913
349000,1590,1988
549000,2740,1991
193000,960,1962
700000,2240,1977
523000,2400,1998
565000,2860,1965
500000,2960,2000
1450000,3770,1925
710000,3830,1995
333000,2750,2008
580000,2100,1943
289950,1500,1956
375000,710,1925
505000,2770,1984
324950,2050,1939
490000,1960,1965
630000,1770,1911
595000,3290,1993
872500,1990,1956
490000,1760,1951
1900000,5080,2001
310000,1020,1956
450000,1350,1946
539000,1740,1974
888550,3540,1989
269950,1520,1981
142000,290,1963
300000,1310,1967
780000,3000,1952
545000,2660,1992
278000,2120,1994
342000,1200,1986
190000,1900,1967
387000,1010,1999
279950,1850,1978
550000,4520,1953
439000,2010,2003
774888,2420,1969
480000,2732,1975
835000,1910,1941
1500000,3520,2008
771000,2220,1929
1225000,2020,1941
600000,2090,1966
305000,1580,1962
1388000,2650,1955
216500,1020,1971
370000,1070,2004
492650,2120,1967
431200,1360,1966
277500,1700,1990
278000,1820,1960
351000,1430,1969
850000,4140,2003
885000,1313,1904
399950,1590,1998
185000,1080,1968
440000,2730,1979
2395000,3800,1969
299000,2540,1969
299500,1810,1980
420000,1540,1961
234000,1390,1955
540000,1460,1950
649950,2350,1994
330000,1160,1956
840000,3500,2010
370000,1980,1991
410000,1250,1968
257000,770,1951
350000,1920,1959
380000,1120,1947
344000,1150,1969
488000,1590,1985
465000,910,1942
229500,1870,1948
445000,2420,2013
246000,2120,1919
545000,2730,1958
518000,2560,2005
565000,2620,1996
445000,2760,2001
968000,2900,1959
725000,1820,1945
315500,1870,1977
487585,2010,1977
246500,940,1954
819000,1850,1913
349900,2530,2004
267000,940,1942
480000,1820,1978
525000,1510,1924
578000,2070,1996
345000,1380,2000
499000,1270,1955
425000,1390,1956
268000,1840,1988
240000,1600,1971
147000,1480,1964
500000,2120,1949
1010000,2940,1910
991500,3820,1995
510000,2740,1959
1980000,4360,2007
484998,1540,2014
1280000,4660,2003
210000,1590,1986
450000,1180,1955
875000,2360,1952
529950,1860,1967
415000,1470,1979
590000,2990,1948
379950,1690,1956
385000,660,1906
588000,2310,1942
252500,770,1937
530000,2320,1997
385000,1370,1960
419000,1700,1975
175000,960,1951
515000,1150,1948
945000,2910,1937
359900,2290,1973
419950,2260,1996
460000,1300,1953
255000,1850,1989
481000,1920,1966
719521,1920,1966
1080000,4910,1989
334000,2210,1965
675000,2280,1931
556000,1640,1948
900000,1980,1910
400000,900,1910
724950,1960,1912
321000,1800,2004
1356920,4270,1937
171000,1520,1920
1360000,5430,1987
323000,1950,1989
491500,2190,1968
226000,1200,1972
580000,2180,1926
640000,2320,1982
619790,1040,1944
383962,2700,2001
373000,1400,2002
541338,2060,1977
254922,780,1953
575000,2400,1926
650000,2900,1961
269950,1740,1962
270950,780,1942
495000,2430,1988
794154,2210,1954
340768,1510,1960
375000,900,1947
820000,3670,2005
555000,1160,2014
312500,1070,1999
450000,950,1925
739000,2950,2003
320000,1420,2003
235000,1590,1944
275500,1290,1957
564000,1690,2004
263000,1340,1958
257000,1397,1965
725000,3750,1991
300000,2000,1979
328000,2250,1998
187500,840,1959
400000,1100,1900
515000,1660,1954
1410000,2180,1952
235000,1460,1958
669000,2470,2012
282000,1250,1931
663000,1480,1928
279900,2240,1989
335000,1570,1952
689000,3250,2014
413100,1790,1980
506950,2080,2000
500000,1480,2006
540000,3610,2003
812000,2040,1998
1200000,3850,1989
370000,3230,1987
338000,2440,1933
185000,1490,1969
450000,1150,1950
451000,900,1944
785000,3210,1984
850000,3900,1931
235000,1240,1943
1150000,1760,1940
377500,1410,2005
825500,2780,2009
1059500,3230,2014
880000,4600,2007
413800,1440,2007
504200,1200,2008
421500,2793,2009
855169,2970,2014
380000,1440,2008
580000,1480,2014
377000,1870,2012
329900,2475,2014
921800,2950,2012
529500,1410,2014
363990,2240,2014
834950,3230,2014
399000,2100,2010
338900,1936,2013
419950,3120,2007
493000,2070,2010
650000,3700,2007
456000,2130,2013
425000,1620,2010
348000,1490,2009
1040890,4180,2014
299000,1400,2008
1264000,3490,2012
155000,1300,2013
319500,2730,2006
274000,1830,2005
429000,2340,2009
267800,1410,2014
369950,1930,2014
480000,3028,2005
440000,3180,2007
839704,2950,2014
535000,1430,2007
290000,1020,2008
370000,1650,2007
405000,1060,2007
499431,2620,2013
275000,1830,2007
320000,998,2007
425000,2070,2007
1450000,2860,2013
340000,1920,2007
299900,1210,2008
865950,4890,2014
720000,3420,2007
460000,2870,2006
375000,1600,2005
386180,960,2005
280000,1740,2010
359000,2575,2011
785000,3660,2006
425000,1420,2009
575000,3070,2005
465000,1920,2014
1850000,4160,2014
720000,3276,2008
390000,2890,2006
2205000,3430,2014
1054690,3390,2014
915000,2930,2013
562000,1300,2008
349000,1250,2007
375000,2310,2011
479950,1360,2008
319000,2020,2010
325000,1270,2009
505657,2790,2013
340000,2320,2010
250000,1750,2012
349500,2030,2014
290750,1270,2008
715000,2710,2013
689950,2520,2014
425000,1340,2008
657000,1570,2014
359950,2690,2007
319900,2475,2014
532000,2260,2010
291000,840,2008
675000,1720,2004
885000,2940,2014
1450000,4170,2008
780000,4310,2008
839950,3010,2014
645000,2170,2008
263000,1584,2011
345000,1110,2006
505000,2420,2013
522500,1430,2005
400000,2393,2012
543000,1240,2008
495000,2980,2007
549995,2970,2014
327555,2329,2010
690000,3340,2005
673000,2580,2015
384435,2029,2014
780000,3430,2006
1375000,3330,2014
950968,3220,2013
334950,1240,2008
489000,1500,2004
600000,3530,2006
282000,1260,2007
442000,4168,2007
220000,1030,1995
489000,3080,2006
250000,1072,2009
484259,2790,2014
1680000,4090,2007
450000,1800,2013
299000,830,2005
450000,2280,2010
585000,2110,2007
660000,1570,2014
301500,830,2005
949950,4120,2012
759990,2540,2009
355000,2050,2014
889950,3080,2014
629800,2390,2008
745000,3170,2012
379900,1240,2007
335000,1090,2009
809000,4630,2006
569950,3230,2012
723000,3510,2001
282000,1785,2009
569900,2360,2006
385000,2340,2009
420000,1620,2009
2250000,3890,2006
1205000,3590,2006
292000,1984,2012
645000,1640,2014
304500,1350,2008
