,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
357,"frozenset({'Oxacillin', 'Rifampin', 'Decade_2010-2020', 'Cefazolin'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11019283746556474,0.9523809523809523,2.0952380952380953,0.0576008014024543,11.45454545454544,0.5911214953271028
358,"frozenset({'Rifampin', 'Decade_2010-2020', 'Cefazolin'})","frozenset({'Oxacillin', 'Erythromycin'})",0.11570247933884298,0.3333333333333333,0.11019283746556474,0.9523809523809523,2.857142857142857,0.07162534435261708,13.999999999999986,0.7350467289719627
359,"frozenset({'Rifampin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.1184573002754821,0.9555555555555556,2.3921839080459772,0.06893882476151447,13.512396694214893,0.664326458973234
360,"frozenset({'Rifampin', 'Erythromycin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.11019283746556474,1.0,2.503448275862069,0.06617641478648241,inf,0.6749226006191951
361,"frozenset({'Oxacillin', 'Rifampin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Erythromycin'}),0.1184573002754821,0.45454545454545453,0.11019283746556474,0.9302325581395349,2.046511627906977,0.056348610067618335,7.818181818181817,0.580078125
362,"frozenset({'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.15426997245179064,0.4793388429752066,0.14600550964187328,0.9464285714285714,1.9744458128078817,0.07205791954101495,9.719008264462804,0.5835535615512261
363,"frozenset({'Oxacillin', 'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.13774104683195593,0.4793388429752066,0.13774104683195593,1.0,2.086206896551724,0.07171641281333242,inf,0.6038338658146966
364,"frozenset({'Penicillin', 'Ampicillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.14600550964187328,0.39944903581267216,0.13774104683195593,0.9433962264150944,2.3617436564736503,0.07941928678217183,10.609733700642796,0.6751612903225807
365,"frozenset({'Erythromycin', 'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.11294765840220386,0.4793388429752066,0.11294765840220386,1.0,2.086206896551724,0.058807458506932586,inf,0.5869565217391304
366,"frozenset({'Erythromycin', 'Ampicillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.11294765840220386,0.39944903581267216,0.10743801652892562,0.9512195121951219,2.381328847771236,0.06232118328286623,12.311294765840211,0.653925784360567
367,"frozenset({'Penicillin', 'Erythromycin', 'Ampicillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.11294765840220386,0.39944903581267216,0.10743801652892562,0.9512195121951219,2.381328847771236,0.06232118328286623,12.311294765840211,0.653925784360567
368,"frozenset({'Oxacillin', 'Erythromycin', 'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.10743801652892562,0.4793388429752066,0.10743801652892562,1.0,2.086206896551724,0.05593880199439929,inf,0.5833333333333333
369,"frozenset({'Erythromycin', 'Ampicillin', 'Cefazolin'})","frozenset({'Penicillin', 'Oxacillin'})",0.11294765840220386,0.3168044077134986,0.10743801652892562,0.9512195121951219,3.00254506892895,0.07165570050618886,14.005509641873266,0.7518713170887084
370,"frozenset({'Rifampin', 'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.10743801652892562,0.4793388429752066,0.10192837465564739,0.9487179487179487,1.9792219274977894,0.05042916012112105,10.152892561983464,0.5543043043043042
371,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Cefazolin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.10192837465564739,0.9736842105263158,2.0313067150635207,0.051749652801493524,19.785123966942173,0.5670686070686071
372,"frozenset({'Penicillin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Ampicillin'}),0.12947658402203857,0.31955922865013775,0.12396694214876033,0.9574468085106383,2.9961482024944974,0.08259150483042293,15.990358126721782,0.7653305203938116
373,"frozenset({'Ampicillin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.12947658402203857,0.4793388429752066,0.12396694214876033,0.9574468085106383,1.9974321349963318,0.06190378617125424,12.23553719008266,0.5736286919831224
374,"frozenset({'Ampicillin', 'Ticarcillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.12947658402203857,0.39944903581267216,0.1184573002754821,0.9148936170212766,2.290388848129127,0.06673800362756035,7.056473829201102,0.6471886959081543
375,"frozenset({'Penicillin', 'Ticarcillin', 'Ampicillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.1184573002754821,0.9555555555555556,2.3921839080459772,0.06893882476151447,13.512396694214893,0.664326458973234
376,"frozenset({'Penicillin', 'Ticarcillin', 'Oxacillin', 'Cefazolin'})",frozenset({'Ampicillin'}),0.12396694214876033,0.31955922865013775,0.1184573002754821,0.9555555555555556,2.990229885057471,0.07884251986430799,15.309917355371917,0.7597630539710398
377,"frozenset({'Oxacillin', 'Ticarcillin', 'Ampicillin', 'Cefazolin'})",frozenset({'Penicillin'}),0.1184573002754821,0.4793388429752066,0.1184573002754821,1.0,2.086206896551724,0.061676115019465884,inf,0.590625
378,"frozenset({'Penicillin', 'Ticarcillin', 'Cefazolin'})","frozenset({'Oxacillin', 'Ampicillin'})",0.12947658402203857,0.21212121212121213,0.1184573002754821,0.9148936170212766,4.313069908814589,0.09099257033141331,9.257575757575756,0.8823962319693848
379,"frozenset({'Ticarcillin', 'Ampicillin', 'Cefazolin'})","frozenset({'Penicillin', 'Oxacillin'})",0.12947658402203857,0.3168044077134986,0.1184573002754821,0.9148936170212766,2.887881591119334,0.07743854776161313,8.02754820936639,0.7509567265234031
380,"frozenset({'Gram_ID_Negative', 'Cefazolin'})",frozenset({'Penicillin'}),0.12121212121212122,0.4793388429752066,0.11570247933884298,0.9545454545454546,1.9913793103448276,0.05760080140245429,11.454545454545466,0.5665024630541872
381,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Cefazolin'})",frozenset({'Penicillin'}),0.10192837465564739,0.4793388429752066,0.10192837465564739,1.0,2.086206896551724,0.05307014548186599,inf,0.5797546012269938
382,"frozenset({'Amikacin', 'Cefazolin'})",frozenset({'Gentamicin'}),0.12121212121212122,0.418732782369146,0.12121212121212122,1.0,2.388157894736842,0.07045663244010351,inf,0.6614420062695925
384,"frozenset({'Amikacin', 'Gram_ID_Positive', 'Cefazolin'})",frozenset({'Gentamicin'}),0.11019283746556474,0.418732782369146,0.11019283746556474,1.0,2.388157894736842,0.06405148403645775,inf,0.653250773993808
386,"frozenset({'Amikacin', 'Cefazolin'})","frozenset({'Gram_ID_Positive', 'Gentamicin'})",0.12121212121212122,0.3581267217630854,0.11019283746556474,0.9090909090909091,2.5384615384615383,0.06678353785791802,7.060606060606058,0.689655172413793
387,"frozenset({'Ticarcillin', 'Cefazolin'})",frozenset({'Oxacillin'}),0.19008264462809918,0.39944903581267216,0.1790633608815427,0.9420289855072463,2.3583208395802098,0.10313503176012569,10.3595041322314,0.7111459968602827
388,"frozenset({'Ticarcillin', 'Decade_2010-2020', 'Cefazolin'})",frozenset({'Oxacillin'}),0.14049586776859505,0.39944903581267216,0.1349862258953168,0.9607843137254902,2.4052738336713997,0.07886528697948683,15.314049586776873,0.6797488226059655
389,"frozenset({'Oxacillin', 'Ticarcillin', 'Gram_ID_Positive'})",frozenset({'Cefazolin'}),0.11570247933884298,0.2865013774104683,0.10743801652892562,0.9285714285714286,3.2410714285714284,0.07428909682854086,9.988980716253447,0.7819314641744548
390,"frozenset({'Ticarcillin', 'Gram_ID_Positive', 'Cefazolin'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.10743801652892562,0.975,2.4408620689655174,0.06342159384984329,24.022038567493095,0.6634119234738429
391,"frozenset({'Oxacillin', 'Erythromycin', 'Decade_2000-2009'})",frozenset({'Penicillin'}),0.11570247933884298,0.4793388429752066,0.1046831955922865,0.9047619047619048,1.88752052545156,0.049222503016642764,5.466942148760332,0.5317265125430398
394,"frozenset({'Penicillin', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.24517906336088155,0.31955922865013775,0.23415977961432508,0.9550561797752809,2.9886671832623013,0.1558105472455585,15.139807162534435,0.8815371404036066
395,"frozenset({'Ampicillin', 'Ticarcillin'})",frozenset({'Penicillin'}),0.24242424242424243,0.4793388429752066,0.23415977961432508,0.9659090909090909,2.0150862068965516,0.1179564237415477,15.272727272727288,0.6649411764705883
396,"frozenset({'Oxacillin', 'Ampicillin', 'Ticarcillin'})",frozenset({'Penicillin'}),0.1790633608815427,0.4793388429752066,0.1790633608815427,1.0,2.086206896551724,0.09323133665733215,inf,0.634228187919463
397,"frozenset({'Oxacillin', 'Ticarcillin', 'Penicillin'})",frozenset({'Ampicillin'}),0.19008264462809918,0.31955922865013775,0.1790633608815427,0.9420289855072463,2.947901049475262,0.11832069758440908,11.737603305785116,0.8158555729984301
398,"frozenset({'Erythromycin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.21212121212121213,0.39944903581267216,0.19834710743801653,0.935064935064935,2.340886699507389,0.11361549378078305,9.248484848484846,0.7270299145299147
399,"frozenset({'Penicillin', 'Erythromycin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.16804407713498623,0.39944903581267216,0.15426997245179064,0.9180327868852459,2.2982475975127192,0.08714492786619008,7.326721763085402,0.6789853358561968
400,"frozenset({'Penicillin', 'Erythromycin', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.16804407713498623,0.31955922865013775,0.15702479338842976,0.9344262295081968,2.9241096664782362,0.10332475771994931,10.376721763085405,0.7909259904728709
401,"frozenset({'Erythromycin', 'Ampicillin', 'Ticarcillin'})",frozenset({'Penicillin'}),0.15702479338842976,0.4793388429752066,0.15702479338842976,1.0,2.086206896551724,0.08175671060719897,inf,0.6176470588235294
402,"frozenset({'Erythromycin', 'Ampicillin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.14325068870523416,0.9122807017543859,2.2838475499092556,0.08052728638754184,6.846280991735534,0.6668552036199095
403,"frozenset({'Penicillin', 'Erythromycin', 'Ticarcillin', 'Ampicillin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.14325068870523416,0.9122807017543859,2.2838475499092556,0.08052728638754184,6.846280991735534,0.6668552036199095
404,"frozenset({'Penicillin', 'Erythromycin', 'Ticarcillin', 'Oxacillin'})",frozenset({'Ampicillin'}),0.15426997245179064,0.31955922865013775,0.14325068870523416,0.9285714285714286,2.9057881773399017,0.09395229530466195,9.526170798898075,0.7754948634427462
405,"frozenset({'Oxacillin', 'Erythromycin', 'Ticarcillin', 'Ampicillin'})",frozenset({'Penicillin'}),0.14325068870523416,0.4793388429752066,0.14325068870523416,1.0,2.086206896551724,0.07458506932586571,inf,0.607717041800643
406,"frozenset({'Erythromycin', 'Ticarcillin', 'Ampicillin'})","frozenset({'Penicillin', 'Oxacillin'})",0.15702479338842976,0.3168044077134986,0.14325068870523416,0.9122807017543859,2.8796338672768877,0.09350454203947818,7.788429752066111,0.7743212669683258
407,"frozenset({'Erythromycin', 'Ticarcillin', 'Decade_2010-2020'})",frozenset({'Oxacillin'}),0.14325068870523416,0.39944903581267216,0.1349862258953168,0.9423076923076923,2.359018567639257,0.07776487641250977,10.409550045913681,0.6724194500951506
408,"frozenset({'Penicillin', 'Erythromycin', 'Ticarcillin', 'Decade_2010-2020'})",frozenset({'Ampicillin'}),0.10743801652892562,0.31955922865013775,0.10192837465564739,0.9487179487179487,2.968832891246684,0.06759556496596317,13.268595041322303,0.742992992992993
409,"frozenset({'Erythromycin', 'Ticarcillin', 'Ampicillin', 'Decade_2010-2020'})",frozenset({'Penicillin'}),0.10192837465564739,0.4793388429752066,0.10192837465564739,1.0,2.086206896551724,0.05307014548186599,inf,0.5797546012269938
410,"frozenset({'Erythromycin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.1322314049586777,0.39944903581267216,0.12396694214876033,0.9375,2.34698275862069,0.07114723493386153,9.608815426997246,0.6613756613756614
411,"frozenset({'Penicillin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Ampicillin'}),0.12672176308539945,0.31955922865013775,0.12121212121212122,0.9565217391304348,2.9932533733133435,0.08071701234736547,15.650137741046843,0.762546601663321
412,"frozenset({'Ticarcillin', 'Ampicillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.12672176308539945,0.4793388429752066,0.12121212121212122,0.9565217391304348,1.9955022488755623,0.06046945791498759,11.975206611570258,0.5712646974476627
413,"frozenset({'Rifampin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Erythromycin'}),0.11019283746556474,0.45454545454545453,0.1046831955922865,0.95,2.09,0.05459554219884799,10.9090909090909,0.5861169952745642
414,"frozenset({'Rifampin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.1046831955922865,0.95,2.3782758620689655,0.06066677291320417,12.011019283746547,0.6512954212155777
415,"frozenset({'Rifampin', 'Erythromycin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.1046831955922865,1.0,2.503448275862069,0.06286759404715829,inf,0.6707692307692308
416,"frozenset({'Oxacillin', 'Rifampin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.1046831955922865,1.0,2.2,0.05709992486851991,inf,0.6092307692307692
417,"frozenset({'Rifampin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole'})","frozenset({'Oxacillin', 'Erythromycin'})",0.11019283746556474,0.3333333333333333,0.1046831955922865,0.95,2.85,0.0679522497704316,13.333333333333323,0.729509532344794
418,"frozenset({'Erythromycin', 'Ticarcillin', 'Gentamicin'})",frozenset({'Oxacillin'}),0.12672176308539945,0.39944903581267216,0.11570247933884298,0.9130434782608695,2.2857571214392802,0.0650835932578983,6.906336088154267,0.644133994291723
419,"frozenset({'Erythromycin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole', 'Gentamicin'})",frozenset({'Oxacillin'}),0.10743801652892562,0.39944903581267216,0.10192837465564739,0.9487179487179487,2.3750663129973475,0.05901236254354211,11.710743801652885,0.6486486486486487
420,"frozenset({'Oxacillin', 'Ticarcillin', 'Trimethoprim-Sulfamethoxazole', 'Gentamicin'})",frozenset({'Erythromycin'}),0.11294765840220386,0.45454545454545453,0.10192837465564739,0.9024390243902439,1.9853658536585368,0.05058852992737291,5.590909090909092,0.5595098203793856
421,"frozenset({'Penicillin', 'Ticarcillin', 'Gentamicin'})",frozenset({'Ampicillin'}),0.1184573002754821,0.31955922865013775,0.11294765840220386,0.9534883720930233,2.9837610264635126,0.07509353489819305,14.629476584022047,0.7541920731707317
422,"frozenset({'Ampicillin', 'Ticarcillin', 'Gentamicin'})",frozenset({'Penicillin'}),0.11570247933884298,0.4793388429752066,0.11294765840220386,0.9761904761904762,2.036535303776683,0.05748696582656012,21.8677685950413,0.5755641668566219
423,"frozenset({'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.14600550964187328,0.31955922865013775,0.14049586776859505,0.9622641509433962,3.011223162003904,0.09383845972876777,18.031680440771353,0.7820999367488931
424,"frozenset({'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Penicillin'}),0.14600550964187328,0.4793388429752066,0.13774104683195593,0.9433962264150944,1.9681197137280415,0.06775493477221502,9.19834710743802,0.5760000000000001
425,"frozenset({'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.14600550964187328,0.45454545454545453,0.1322314049586777,0.9056603773584906,1.9924528301886792,0.06586526421237165,5.781818181818183,0.5832661290322582
426,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.13774104683195593,0.31955922865013775,0.1322314049586777,0.96,3.0041379310344825,0.08821498227959534,17.011019283746542,0.7736954206602769
427,"frozenset({'Ticarcillin', 'Gram_ID_Negative', 'Ampicillin'})",frozenset({'Penicillin'}),0.14049586776859505,0.4793388429752066,0.1322314049586777,0.9411764705882353,1.9634888438133873,0.06488627825968171,8.851239669421487,0.5709134615384615
428,"frozenset({'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Ampicillin'})",0.14600550964187328,0.29476584022038566,0.1322314049586777,0.9056603773584906,3.07247399047787,0.08919396823228529,7.4754820936639135,0.7898521505376345
429,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.13774104683195593,0.45454545454545453,0.1322314049586777,0.96,2.112,0.06962183821687955,13.636363636363622,0.6106230031948883
430,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Penicillin'}),0.1322314049586777,0.4793388429752066,0.1322314049586777,1.0,2.086206896551724,0.06884775630079913,inf,0.6
431,"frozenset({'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Erythromycin'})",0.14600550964187328,0.3415977961432507,0.1322314049586777,0.9056603773584906,2.651247717589775,0.08235624464024163,6.979063360881544,0.7293010752688173
432,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.1322314049586777,0.31955922865013775,0.12672176308539945,0.9583333333333334,2.9989224137931036,0.08446599731348041,16.33057851239671,0.7681159420289855
433,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.14049586776859505,0.45454545454545453,0.12672176308539945,0.9019607843137255,1.9843137254901961,0.06286000500876535,5.563636363636364,0.5771321070234114
434,"frozenset({'Penicillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.1322314049586777,0.31955922865013775,0.12672176308539945,0.9583333333333334,2.9989224137931036,0.08446599731348041,16.33057851239671,0.7681159420289855
435,"frozenset({'Ticarcillin', 'Erythromycin', 'Gram_ID_Negative', 'Ampicillin'})",frozenset({'Penicillin'}),0.12672176308539945,0.4793388429752066,0.12672176308539945,1.0,2.086206896551724,0.06597909978826583,inf,0.5962145110410094
436,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.1322314049586777,0.45454545454545453,0.12672176308539945,0.9583333333333334,2.1083333333333334,0.06661657901327322,13.090909090909102,0.6057971014492753
437,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Ampicillin'})",0.1322314049586777,0.29476584022038566,0.12672176308539945,0.9583333333333334,3.251168224299066,0.08774446189923275,16.92561983471076,0.7979296066252588
438,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Erythromycin', 'Ampicillin'})",0.13774104683195593,0.20110192837465565,0.12672176308539945,0.92,4.574794520547945,0.09902177295114936,9.986225895316808,0.9062369773579664
439,"frozenset({'Ticarcillin', 'Gram_ID_Negative', 'Ampicillin'})","frozenset({'Penicillin', 'Erythromycin'})",0.14049586776859505,0.3415977961432507,0.12672176308539945,0.9019607843137255,2.640417457305503,0.07872868428841381,6.715702479338844,0.7228260869565217
440,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Penicillin'}),0.12947658402203857,0.4793388429752066,0.12947658402203857,1.0,2.086206896551724,0.06741342804453249,inf,0.5981012658227849
441,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.13774104683195593,0.39944903581267216,0.12947658402203857,0.94,2.3532413793103446,0.07445605567318565,10.009182736455456,0.6669159132621848
442,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.12947658402203857,0.45454545454545453,0.12672176308539945,0.9787234042553191,2.1531914893617023,0.0678687703481092,25.636363636363598,0.6152311502476611
443,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.1322314049586777,0.39944903581267216,0.12672176308539945,0.9583333333333334,2.399137931034483,0.07390205587050065,14.413223140495882,0.6720496894409939
444,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.12947658402203857,0.31955922865013775,0.12396694214876033,0.9574468085106383,2.9961482024944974,0.08259150483042293,15.990358126721782,0.7653305203938116
445,"frozenset({'Penicillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.1322314049586777,0.39944903581267216,0.12672176308539945,0.9583333333333334,2.399137931034483,0.07390205587050065,14.413223140495882,0.6720496894409939
446,"frozenset({'Oxacillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Penicillin'}),0.12672176308539945,0.4793388429752066,0.12672176308539945,1.0,2.086206896551724,0.06597909978826583,inf,0.5962145110410094
447,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Oxacillin', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.12947658402203857,0.45454545454545453,0.12672176308539945,0.9787234042553191,2.1531914893617023,0.0678687703481092,25.636363636363598,0.6152311502476611
448,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Oxacillin'})",0.1322314049586777,0.3168044077134986,0.12672176308539945,0.9583333333333334,3.0250000000000004,0.08483027115634179,16.39669421487605,0.7714285714285715
449,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Oxacillin', 'Erythromycin'})",0.13774104683195593,0.3333333333333333,0.12672176308539945,0.92,2.7600000000000002,0.08080808080808081,8.33333333333334,0.7395471593276844
450,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Erythromycin'})",0.12947658402203857,0.3415977961432507,0.12672176308539945,0.9787234042553191,2.865133836650652,0.08249284733131465,30.944903581267173,0.7477985690698954
451,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.1322314049586777,0.39944903581267216,0.12396694214876033,0.9375,2.34698275862069,0.07114723493386153,9.608815426997246,0.6613756613756614
452,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Oxacillin', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.12947658402203857,0.31955922865013775,0.12396694214876033,0.9574468085106383,2.9961482024944974,0.08259150483042293,15.990358126721782,0.7653305203938116
453,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})",frozenset({'Penicillin'}),0.12396694214876033,0.4793388429752066,0.12396694214876033,1.0,2.086206896551724,0.06454477153199918,inf,0.5943396226415095
454,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Oxacillin', 'Ampicillin'})",0.13774104683195593,0.21212121212121213,0.12396694214876033,0.9,4.242857142857143,0.0947491443359212,7.87878787878788,0.8864039758608449
455,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Ampicillin'})",0.12947658402203857,0.29476584022038566,0.12396694214876033,0.9574468085106383,3.2481606681248762,0.08580166807063877,16.573002754820955,0.7950773558368495
456,"frozenset({'Ticarcillin', 'Erythromycin', 'Gram_ID_Negative', 'Ampicillin'})",frozenset({'Oxacillin'}),0.12672176308539945,0.39944903581267216,0.12121212121212122,0.9565217391304348,2.394602698650675,0.07059323513117653,13.812672176308551,0.6669056495554918
457,"frozenset({'Oxacillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.12672176308539945,0.31955922865013775,0.12121212121212122,0.9565217391304348,2.9932533733133435,0.08071701234736547,15.650137741046843,0.762546601663321
458,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.12396694214876033,0.45454545454545453,0.12121212121212122,0.9777777777777777,2.151111111111111,0.06486351114450288,24.545454545454508,0.6108490566037735
459,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Oxacillin', 'Ampicillin'})",0.1322314049586777,0.21212121212121213,0.12121212121212122,0.9166666666666666,4.321428571428571,0.09316303531179565,9.45454545454545,0.8857142857142858
460,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Erythromycin', 'Ampicillin'})",0.12947658402203857,0.20110192837465565,0.12121212121212122,0.9361702127659575,4.655202564849898,0.09517413048592613,12.516069788797065,0.9019706559263521
461,"frozenset({'Erythromycin', 'Penicillin', 'Ampicillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.12672176308539945,0.39944903581267216,0.12121212121212122,0.9565217391304348,2.394602698650675,0.07059323513117653,13.812672176308551,0.6669056495554918
462,"frozenset({'Erythromycin', 'Penicillin', 'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Ampicillin'}),0.12672176308539945,0.31955922865013775,0.12121212121212122,0.9565217391304348,2.9932533733133435,0.08071701234736547,15.650137741046843,0.762546601663321
463,"frozenset({'Erythromycin', 'Ampicillin', 'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Penicillin'}),0.12121212121212122,0.4793388429752066,0.12121212121212122,1.0,2.086206896551724,0.06311044327573254,inf,0.5924764890282133
464,"frozenset({'Penicillin', 'Ampicillin', 'Oxacillin', 'Gram_ID_Negative', 'Ticarcillin'})",frozenset({'Erythromycin'}),0.12396694214876033,0.45454545454545453,0.12121212121212122,0.9777777777777777,2.151111111111111,0.06486351114450288,24.545454545454508,0.6108490566037735
465,"frozenset({'Penicillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Oxacillin', 'Ampicillin'})",0.1322314049586777,0.21212121212121213,0.12121212121212122,0.9166666666666666,4.321428571428571,0.09316303531179565,9.45454545454545,0.8857142857142858
466,"frozenset({'Ticarcillin', 'Erythromycin', 'Gram_ID_Negative', 'Ampicillin'})","frozenset({'Penicillin', 'Oxacillin'})",0.12672176308539945,0.3168044077134986,0.12121212121212122,0.9565217391304348,3.019281663516068,0.08106610811344095,15.713498622589542,0.7658445655291081
467,"frozenset({'Oxacillin', 'Erythromycin', 'Gram_ID_Negative', 'Ticarcillin'})","frozenset({'Penicillin', 'Ampicillin'})",0.12672176308539945,0.29476584022038566,0.12121212121212122,0.9565217391304348,3.245022348638765,0.0838588742420448,16.22038567493114,0.7922282764554058
468,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})","frozenset({'Oxacillin', 'Erythromycin'})",0.1322314049586777,0.3333333333333333,0.12121212121212122,0.9166666666666666,2.75,0.07713498622589532,7.999999999999997,0.7333333333333334
469,"frozenset({'Penicillin', 'Gram_ID_Negative', 'Oxacillin', 'Ticarcillin'})","frozenset({'Erythromycin', 'Ampicillin'})",0.12947658402203857,0.20110192837465565,0.12121212121212122,0.9361702127659575,4.655202564849898,0.09517413048592613,12.516069788797065,0.9019706559263521
470,"frozenset({'Oxacillin', 'Gram_ID_Negative', 'Ampicillin', 'Ticarcillin'})","frozenset({'Penicillin', 'Erythromycin'})",0.12396694214876033,0.3415977961432507,0.12121212121212122,0.9777777777777777,2.8623655913978494,0.07886528697948683,29.628099173553675,0.7427101200686106
